snapped_at,price,market_cap,total_volume
2020-11-04 00:00:00 UTC,0.14569963826503426,7754755.6201303415,18855236.284391005
2020-11-05 00:00:00 UTC,0.14569963826503426,7754755.6201303415,18855236.284391005
2020-11-06 00:00:00 UTC,0.13489262621204753,7257184.758105823,5718029.633174498
2020-11-07 00:00:00 UTC,0.142959525828084,7678065.071288265,3529225.764326668
2020-11-08 00:00:00 UTC,0.14199469620607735,7658840.346562262,2744359.084207642
2020-11-09 00:00:00 UTC,0.1979336794610916,10932754.166469552,10985075.755075358
2020-11-10 00:00:00 UTC,0.2795589009850647,15355920.490770139,15998876.144609028
2020-11-11 00:00:00 UTC,0.26416610009638714,14025285.844607566,11326003.583571944
2020-11-12 00:00:00 UTC,0.35156189817670414,19260788.592371378,18039021.566937912
2020-11-13 00:00:00 UTC,0.3121605406269677,16983347.1907499,8461269.359992841
2020-11-14 00:00:00 UTC,0.39427890543404676,22182529.210996475,10951454.496810462
2020-11-15 00:00:00 UTC,0.5757936739725374,31089712.412041157,31222823.61540217
2020-11-16 00:00:00 UTC,0.5998615091106866,33161583.278063927,36925902.27672871
2020-11-17 00:00:00 UTC,0.557482358079674,30272058.49411917,24557891.8597495
2020-11-18 00:00:00 UTC,0.5018519578578174,27556076.62423168,21243843.49407975
2020-11-19 00:00:00 UTC,0.5175370362372926,28511567.385645706,18582037.965013012
2020-11-20 00:00:00 UTC,0.4394062652682793,24599592.665845975,14219519.82323074
2020-11-21 00:00:00 UTC,0.49525683808052867,27209471.805723608,18186343.9685239
2020-11-22 00:00:00 UTC,0.46806532913570476,25706401.586060565,10902678.107055435
2020-11-23 00:00:00 UTC,0.43455126491911095,24006924.702553984,11113270.04593065
2020-11-24 00:00:00 UTC,0.5085986124167599,28017556.250706974,16583729.115149964
2020-11-25 00:00:00 UTC,0.4781210755441495,25596887.09576351,10719082.208195033
2020-11-26 00:00:00 UTC,0.41709860785125197,22956732.900801234,7283024.914744744
2020-11-27 00:00:00 UTC,0.369096866042345,20350584.303209808,7721372.166311389
2020-11-28 00:00:00 UTC,0.37920438538966605,20940732.039456677,5782640.84505752
2020-11-29 00:00:00 UTC,0.4283029565904617,23626433.248585083,9602744.509460954
2020-11-30 00:00:00 UTC,0.4754499120922897,26166280.740093168,9991290.598450875
2020-12-01 00:00:00 UTC,0.45498734930966434,25046465.41086368,9827527.356936308
2020-12-02 00:00:00 UTC,0.41188045294052616,22673727.008741595,6873391.402503173
2020-12-03 00:00:00 UTC,0.4974750652931096,27521043.947496373,13658966.867703307
2020-12-04 00:00:00 UTC,0.5120459436153283,28298377.469911125,8957752.445796711
2020-12-05 00:00:00 UTC,0.4312290888160158,23829517.906964418,7590011.415676406
2020-12-06 00:00:00 UTC,0.47569697458920984,26397107.76286189,6262672.522697083
2020-12-07 00:00:00 UTC,0.4783449560601228,26419181.39496302,5511993.521012638
2020-12-08 00:00:00 UTC,0.5633083380290629,31178503.780407775,15255326.91545458
2020-12-09 00:00:00 UTC,0.5676553282621721,31637083.961018525,26666155.42701268
2020-12-10 00:00:00 UTC,0.6306042080426305,34941449.64555988,21924954.447069902
2020-12-11 00:00:00 UTC,0.564500031775874,31169886.249196794,10426786.021056056
2020-12-12 00:00:00 UTC,0.5516925530408603,30479732.64900896,10090337.872826165
2020-12-13 00:00:00 UTC,0.5776324074176886,32057969.794092137,9028218.690123523
2020-12-14 00:00:00 UTC,0.6113890565154312,33708388.36010462,7848405.699378965
2020-12-15 00:00:00 UTC,0.6384697123952443,35132877.06849104,12595711.685161084
2020-12-16 00:00:00 UTC,0.7287119792720759,40000562.614873484,15490897.205258047
2020-12-17 00:00:00 UTC,0.7437227412165895,41091366.800182775,23486417.048184462
2020-12-18 00:00:00 UTC,0.7101986554312771,39193936.19694872,17347055.069059853
2020-12-19 00:00:00 UTC,0.8234100250637517,45761552.268458314,18653250.20196577
2020-12-20 00:00:00 UTC,0.7523176221920786,41661511.935144864,13214344.635062579
2020-12-21 00:00:00 UTC,0.6868592181441978,37920076.77804222,9994688.676473202
2020-12-22 00:00:00 UTC,0.6426612045023795,35578624.25986729,8475721.237970073
2020-12-23 00:00:00 UTC,0.6580679813358634,36360173.83080157,7457602.859540824
2020-12-24 00:00:00 UTC,0.5363796600653371,29802397.326502956,10447035.873107014
2020-12-25 00:00:00 UTC,0.6337683627900592,34882181.2001123,12122825.187488614
2020-12-26 00:00:00 UTC,0.6014461515926474,33824049.77166634,8296744.856311199
2020-12-27 00:00:00 UTC,0.5795837566521463,31837931.465961657,6873352.514524342
2020-12-28 00:00:00 UTC,0.6017392909762158,33771990.51084446,7470380.317674393
2020-12-29 00:00:00 UTC,0.598766648214065,32988470.323910207,7034823.674218733
2020-12-30 00:00:00 UTC,0.5616084344194562,30890686.421686355,5444560.564477616
2020-12-31 00:00:00 UTC,0.5340728403120757,29635567.99438172,5093214.1379946275
2021-01-01 00:00:00 UTC,0.5373077391576501,29558130.898877125,5015718.444744009
2021-01-02 00:00:00 UTC,0.592105695097175,32833799.69534415,9190257.951188779
2021-01-03 00:00:00 UTC,0.541559497816546,29930042.22728532,11380082.80786786
2021-01-04 00:00:00 UTC,0.5692119124808555,31879689.25918625,6885798.811211453
2021-01-05 00:00:00 UTC,0.5445839652679287,30093715.366545394,8053962.024981451
2021-01-06 00:00:00 UTC,0.5584891600679033,30886278.365397755,6840438.222614551
2021-01-07 00:00:00 UTC,0.5995439141128116,33233323.47422621,9916486.631067118
2021-01-08 00:00:00 UTC,0.6067678552224709,33401987.362819877,16899865.630617127
2021-01-09 00:00:00 UTC,0.5969228713225789,32786115.68458395,9955460.836377688
2021-01-10 00:00:00 UTC,0.6099283767192976,33732406.28495111,8038202.087081859
2021-01-11 00:00:00 UTC,0.578764848242735,32061775.245534714,8303391.698246305
2021-01-12 00:00:00 UTC,0.4984503760218865,27609279.573805135,7289430.825846609
